life_at_0_0,life_at_0_1,life_at_0_2,life_at_0_3,life_at_0_4,life_at_1_0,life_at_1_1,life_at_1_2,life_at_1_3,life_at_1_4,life_at_2_0,life_at_2_1,life_at_2_2,life_at_2_3,life_at_2_4,life_at_3_0,life_at_3_1,life_at_3_2,life_at_3_3,life_at_3_4,life_at_4_0,life_at_4_1,life_at_4_2,life_at_4_3,life_at_4_4,num_alive,ideal_neighbors_heuristic,max_neighbors_heuristic,min_neighbors_heuristic,life_span_class
True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,22,5,126,0.007936507936507936,0
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,21,7,123,0.008130081300813009,0
False,False,True,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,10,11,63,0.015873015873015872,0
True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,22,4,126,0.007936507936507936,0
True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,20,7,115,0.008695652173913044,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,10,0.1,0
False,True,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,16,8,105,0.009523809523809525,0
True,False,True,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,16,7,100,0.01,0
True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,20,9,117,0.008547008547008548,0
False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,5,10,34,0.029411764705882353,2
True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,21,3,121,0.008264462809917356,0
True,True,True,False,True,False,True,True,False,False,True,True,True,False,True,True,True,False,True,False,True,False,True,False,False,15,9,87,0.011494252873563218,0
False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,False,True,11,11,63,0.015873015873015872,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,8,0.125,0
True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,22,5,123,0.008130081300813009,0
True,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,True,True,False,True,False,True,True,False,False,12,13,70,0.014285714285714285,2
True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,10,16,57,0.017543859649122806,0
True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,22,5,126,0.007936507936507936,0
True,False,False,True,False,False,False,True,True,True,False,True,False,True,False,True,False,True,True,True,False,True,True,False,True,14,15,84,0.011904761904761904,0
True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,17,9,99,0.010101010101010102,0
True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,True,True,True,True,True,21,5,118,0.00847457627118644,0
True,True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,16,11,84,0.011904761904761904,2
False,False,True,False,False,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,17,9,105,0.009523809523809525,0
False,True,False,True,True,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,True,False,False,False,13,16,70,0.014285714285714285,1
False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,7,14,44,0.022727272727272728,2
True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,False,False,18,5,102,0.00980392156862745,0
True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,23,4,136,0.007352941176470588,0
True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,20,4,113,0.008849557522123894,0
False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,6,13,39,0.02564102564102564,2
False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,9,12,47,0.02127659574468085,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,23,5,134,0.007462686567164179,0
False,True,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False,10,15,56,0.017857142857142856,1
True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,21,8,118,0.00847457627118644,0
False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,False,16,8,103,0.009708737864077669,0
True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,6,24,0.041666666666666664,0
False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,9,15,49,0.02040816326530612,1
False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,8,15,50,0.02,2
False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,20,5,115,0.008695652173913044,0
False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,18,10,102,0.00980392156862745,0
True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,23,5,134,0.007462686567164179,0
False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,7,13,45,0.022222222222222223,2
True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,True,18,7,108,0.009259259259259259,0
True,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,True,14,14,79,0.012658227848101266,0
False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,11,12,60,0.016666666666666666,0
False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,8,29,0.034482758620689655,0
False,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,13,13,75,0.013333333333333334,0
False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,6,9,28,0.03571428571428571,0
True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,True,True,True,14,13,76,0.013157894736842105,1
False,True,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,True,True,False,True,True,True,14,13,79,0.012658227848101266,2
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,13,0.07692307692307693,0
True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,10,11,60,0.016666666666666666,2
True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,19,7,108,0.009259259259259259,0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,8,0.125,0
True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,21,7,118,0.00847457627118644,0
False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,5,8,32,0.03125,0
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,2,13,0.07692307692307693,0
True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,9,18,51,0.0196078431372549,2
False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,22,6,130,0.007692307692307693,0
True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,20,5,116,0.008620689655172414,0
False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,6,32,0.03125,2
True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,True,True,False,False,12,12,74,0.013513513513513514,2
True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,True,False,11,16,60,0.016666666666666666,2
False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,4,5,24,0.041666666666666664,0
