life_at_0_0,life_at_0_1,life_at_0_2,life_at_0_3,life_at_0_4,life_at_1_0,life_at_1_1,life_at_1_2,life_at_1_3,life_at_1_4,life_at_2_0,life_at_2_1,life_at_2_2,life_at_2_3,life_at_2_4,life_at_3_0,life_at_3_1,life_at_3_2,life_at_3_3,life_at_3_4,life_at_4_0,life_at_4_1,life_at_4_2,life_at_4_3,life_at_4_4,num_alive,ideal_neighbors_heuristic,max_neighbors_heuristic,min_neighbors_heuristic,is_infinite
True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,False,True,18,8,103,0.009708737864077669,False
True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,True,False,True,True,True,False,True,True,17,14,92,0.010869565217391304,True
True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,19,8,110,0.00909090909090909,False
False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,4,7,26,0.038461538461538464,False
True,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,False,True,True,True,True,False,False,False,15,13,87,0.011494252873563218,True
False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,False,False,True,False,False,11,13,65,0.015384615384615385,True
False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,True,10,12,58,0.017241379310344827,False
False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,10,19,62,0.016129032258064516,True
False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,6,9,29,0.034482758620689655,False
False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,20,8,118,0.00847457627118644,False
False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,20,4,120,0.008333333333333333,False
False,True,True,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,16,9,102,0.00980392156862745,False
False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,8,14,45,0.022222222222222223,False
False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,6,10,34,0.029411764705882353,False
False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,6,12,37,0.02702702702702703,False
False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,6,7,32,0.03125,True
True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,14,15,77,0.012987012987012988,True
False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,8,15,52,0.019230769230769232,False
False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,True,True,True,False,True,12,11,66,0.015151515151515152,True
True,True,True,False,False,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,False,16,9,96,0.010416666666666666,False
True,False,False,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,True,True,False,True,15,7,87,0.011494252873563218,False
False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,8,13,47,0.02127659574468085,False
False,True,False,True,False,False,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,11,11,65,0.015384615384615385,False
True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,23,4,134,0.007462686567164179,False
True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,9,13,44,0.022727272727272728,True
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3,2,16,0.0625,False
True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,14,11,89,0.011235955056179775,False
False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6,12,34,0.029411764705882353,False
True,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,17,10,92,0.010869565217391304,False
True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,True,True,19,9,110,0.00909090909090909,False
False,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,18,6,104,0.009615384615384616,False
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,4,4,23,0.043478260869565216,False
True,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,8,9,47,0.02127659574468085,True
True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,20,5,119,0.008403361344537815,False
False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,20,6,118,0.00847457627118644,False
True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,16,0.0625,False
False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False,15,7,92,0.010869565217391304,False
True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,19,9,102,0.00980392156862745,False
False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,9,12,53,0.018867924528301886,False
False,True,False,True,True,False,True,True,True,False,False,True,True,True,False,True,True,True,True,True,False,True,True,False,False,16,9,105,0.009523809523809525,False
True,True,False,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,11,16,66,0.015151515151515152,True
True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,10,14,60,0.016666666666666666,False
True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,11,15,63,0.015873015873015872,False
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,23,4,136,0.007352941176470588,False
True,True,False,True,False,False,False,True,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,10,12,60,0.016666666666666666,True
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,4,16,0.0625,False
True,False,False,False,False,False,True,True,True,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True,True,15,12,87,0.011494252873563218,True
True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,7,15,40,0.025,False
True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,False,True,True,True,20,6,113,0.008849557522123894,False
False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,6,10,42,0.023809523809523808,True
True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,22,5,130,0.007692307692307693,False
False,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,False,False,False,True,13,12,73,0.0136986301369863,True
False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,9,15,52,0.019230769230769232,False
True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,True,15,11,81,0.012345679012345678,True
False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,8,11,47,0.02127659574468085,True
False,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,16,10,99,0.010101010101010102,False
True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,20,8,113,0.008849557522123894,False
